CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
58136,0,11.0,Mobile Phone,3,9.0,Debit Card,Female,1.0,4,Laptop & Accessory,1,Single,7,0,16.0,6.0,7.0,7.0,169
58137,0,29.0,Mobile Phone,3,9.0,Debit Card,Female,0.0,4,Laptop & Accessory,2,Single,8,0,15.0,0.0,1.0,3.0,151
58138,0,7.0,Mobile Phone,1,11.0,Credit Card,Female,3.0,3,Laptop & Accessory,5,Married,4,0,11.0,0.0,5.0,5.0,169
58139,0,2.0,Mobile Phone,1,7.0,Credit Card,Male,3.0,2,Laptop & Accessory,2,Divorced,5,0,13.0,1.0,2.0,3.0,181
58140,1,8.0,Mobile Phone,2,27.0,UPI,Male,1.0,5,Mobile Phone,3,Married,2,0,10.0,2.0,2.0,2.0,117
58141,1,6.0,Computer,1,6.0,Credit Card,Male,6.0,4,Mobile Phone,4,Married,2,1,14.0,2.0,3.0,2.0,147
58142,0,8.0,Computer,3,7.0,E wallet,Female,5.0,3,Fashion,3,Single,3,0,13.0,1.0,2.0,8.0,190
58143,0,0.0,Mobile Phone,1,12.0,UPI,Male,6.0,2,Mobile Phone,5,Single,0,0,14.0,2.0,0.0,7.0,163
58144,0,11.0,Mobile Phone,1,11.0,Debit Card,Female,5.0,4,Laptop & Accessory,4,Single,10,1,12.0,7.0,7.0,15.0,178
58145,0,12.0,Computer,1,24.0,Credit Card,Male,1.0,5,Laptop & Accessory,3,Single,6,0,13.0,3.0,1.0,0.0,177
58146,0,30.0,Mobile Phone,3,18.0,E wallet,Female,0.0,4,Laptop & Accessory,5,Married,4,0,14.0,0.0,1.0,0.0,153
58147,0,15.0,Computer,1,18.0,UPI,Male,4.0,4,Laptop & Accessory,3,Married,3,0,13.0,3.0,4.0,6.0,163
58148,0,3.0,Mobile Phone,1,26.0,UPI,Male,5.0,5,Mobile Phone,5,Married,4,0,13.0,1.0,1.0,9.0,168
58149,0,2.0,Mobile Phone,3,13.0,Credit Card,Male,1.0,2,Laptop & Accessory,2,Married,6,0,24.0,2.0,3.0,6.0,156
58150,0,3.0,Mobile Phone,1,5.0,Debit Card,Male,3.0,5,Mobile Phone,3,Single,4,0,11.0,0.0,4.0,3.0,155
58151,1,7.0,Mobile Phone,3,14.0,E wallet,Male,1.0,3,Fashion,1,Married,3,0,13.0,4.0,3.0,5.0,202
58152,0,5.0,Mobile Phone,3,16.0,COD,Female,6.0,5,Laptop & Accessory,4,Divorced,2,1,11.0,7.0,13.0,8.0,177
58153,0,7.0,Mobile Phone,3,15.0,Cash on Delivery,Male,3.0,3,Laptop & Accessory,2,Divorced,4,0,11.0,4.0,9.0,8.0,195
58154,0,9.0,Phone,3,15.0,COD,Male,0.0,3,Mobile,3,Married,3,1,27.0,1.0,3.0,6.0,123
58155,0,8.0,Mobile Phone,1,17.0,Cash on Delivery,Female,4.0,4,Fashion,3,Divorced,3,0,12.0,0.0,0.0,8.0,195
58156,1,0.0,Phone,3,17.0,Credit Card,Male,4.0,3,Laptop & Accessory,5,Married,3,0,15.0,0.0,0.0,1.0,141
58157,0,18.0,Mobile Phone,1,28.0,Credit Card,Male,3.0,3,Grocery,1,Married,1,1,12.0,0.0,5.0,10.0,236
58158,0,16.0,Computer,3,33.0,E wallet,Female,5.0,3,Grocery,4,Married,4,0,14.0,4.0,5.0,8.0,235
58159,1,8.0,Phone,1,21.0,Debit Card,Female,5.0,3,Mobile,4,Married,1,0,11.0,0.0,3.0,0.0,122
58160,0,27.0,Phone,3,12.0,E wallet,Male,3.0,4,Laptop & Accessory,3,Married,4,1,22.0,2.0,6.0,5.0,146
58161,0,27.0,Mobile Phone,3,8.0,Credit Card,Female,0.0,3,Laptop & Accessory,5,Single,10,0,19.0,8.0,7.0,12.0,182
58162,0,1.0,Mobile Phone,3,30.0,E wallet,Female,5.0,5,Laptop & Accessory,1,Married,8,1,18.0,1.0,2.0,3.0,165
58163,0,3.0,Phone,1,13.0,UPI,Female,2.0,5,Mobile Phone,4,Married,5,0,18.0,1.0,6.0,3.0,150
58164,0,5.0,Phone,3,15.0,COD,Female,3.0,3,Mobile,3,Married,2,1,17.0,1.0,0.0,6.0,128
58165,0,30.0,Mobile Phone,1,11.0,Cash on Delivery,Female,4.0,3,Others,5,Married,3,0,18.0,6.0,4.0,0.0,297
58166,1,0.0,Computer,3,22.0,COD,Female,5.0,4,Laptop & Accessory,4,Single,5,0,10.0,1.0,3.0,2.0,181
58167,1,1.0,Computer,3,18.0,E wallet,Female,2.0,3,Mobile,2,Single,1,1,14.0,2.0,3.0,3.0,124
58168,0,8.0,Computer,3,21.0,E wallet,Male,2.0,6,Laptop & Accessory,1,Married,2,0,27.0,8.0,13.0,11.0,179
58169,0,28.0,Mobile Phone,1,11.0,Debit Card,Male,3.0,3,Grocery,2,Divorced,2,0,15.0,4.0,1.0,9.0,276
58170,0,26.0,Computer,1,16.0,Credit Card,Female,0.0,3,Grocery,1,Married,4,0,19.0,2.0,4.0,10.0,262
58171,0,4.0,Mobile Phone,1,8.0,Debit Card,Female,4.0,4,Grocery,2,Married,5,0,13.0,1.0,3.0,9.0,261
58172,0,11.0,Phone,1,30.0,Debit Card,Male,3.0,3,Mobile,1,Single,11,0,16.0,2.0,2.0,4.0,120
58173,0,18.0,Computer,1,15.0,Debit Card,Male,1.0,4,Mobile Phone,3,Single,4,0,14.0,2.0,4.0,2.0,147
58174,0,0.0,Phone,3,15.0,CC,Male,1.0,3,Mobile,5,Single,4,1,11.0,0.0,1.0,3.0,122
58175,1,3.0,Phone,1,13.0,Credit Card,Male,4.0,4,Mobile Phone,5,Divorced,7,1,20.0,3.0,4.0,4.0,147
58176,0,17.0,Mobile Phone,1,20.0,Debit Card,Male,4.0,5,Grocery,3,Married,3,0,18.0,4.0,8.0,13.0,301
58177,0,9.0,Mobile Phone,1,33.0,Cash on Delivery,Male,5.0,4,Fashion,4,Divorced,5,0,18.0,2.0,2.0,10.0,208
58178,0,26.0,Mobile Phone,3,15.0,E wallet,Male,1.0,3,Grocery,2,Divorced,5,0,13.0,2.0,4.0,7.0,219
58179,0,21.0,Computer,1,30.0,Debit Card,Male,5.0,4,Laptop & Accessory,5,Married,1,1,15.0,2.0,1.0,7.0,163
58180,1,19.0,Mobile Phone,3,18.0,E wallet,Male,0.0,1,Grocery,3,Single,5,1,15.0,0.0,4.0,8.0,237
58181,1,0.0,Computer,1,15.0,CC,Male,1.0,3,Mobile,5,Single,2,1,13.0,0.0,0.0,0.0,134
58182,0,2.0,Phone,3,18.0,Debit Card,Male,3.0,3,Laptop & Accessory,1,Single,1,0,13.0,1.0,2.0,3.0,150
58183,0,3.0,Mobile Phone,3,11.0,Credit Card,Female,5.0,2,Laptop & Accessory,3,Single,3,0,16.0,2.0,0.0,7.0,190
58184,0,3.0,Computer,3,29.0,UPI,Female,5.0,4,Fashion,5,Married,0,0,11.0,4.0,8.0,9.0,210
58185,0,2.0,Mobile Phone,1,7.0,Credit Card,Male,1.0,5,Mobile Phone,5,Married,4,0,19.0,0.0,3.0,4.0,166
58186,1,0.0,Computer,1,19.0,UPI,Female,1.0,4,Fashion,2,Single,1,1,13.0,1.0,9.0,9.0,199
58187,1,3.0,Phone,3,30.0,E wallet,Male,5.0,4,Mobile Phone,3,Single,4,1,20.0,2.0,2.0,1.0,144
58188,0,3.0,Mobile Phone,3,15.0,E wallet,Male,4.0,4,Laptop & Accessory,1,Single,3,0,13.0,3.0,4.0,7.0,164
58189,0,28.0,Mobile Phone,3,31.0,E wallet,Male,2.0,4,Others,1,Married,1,0,18.0,2.0,1.0,11.0,298
58190,0,13.0,Phone,1,9.0,Credit Card,Female,1.0,5,Mobile Phone,2,Single,1,1,23.0,5.0,2.0,5.0,150
58191,1,5.0,Phone,1,14.0,Credit Card,Male,2.0,4,Mobile Phone,5,Divorced,8,1,21.0,2.0,3.0,1.0,148
58192,0,17.0,Mobile Phone,3,11.0,E wallet,Male,4.0,3,Grocery,3,Divorced,4,0,14.0,4.0,4.0,7.0,275
58193,0,9.0,Phone,1,4.0,Cash on Delivery,Female,3.0,4,Mobile,4,Single,1,1,12.0,1.0,4.0,3.0,120
58194,1,11.0,Mobile Phone,1,29.0,Credit Card,Female,4.0,4,Laptop & Accessory,4,Married,5,0,22.0,1.0,6.0,4.0,212
58195,0,14.0,Mobile Phone,1,16.0,Debit Card,Male,2.0,4,Mobile Phone,1,Married,3,0,18.0,0.0,2.0,4.0,173
58196,0,10.0,Computer,1,16.0,UPI,Male,0.0,3,Fashion,1,Married,1,1,13.0,3.0,0.0,3.0,224
58197,0,22.0,Mobile Phone,1,11.0,Debit Card,Female,1.0,5,Grocery,3,Married,3,1,21.0,3.0,3.0,11.0,265
58198,0,29.0,Mobile Phone,1,28.0,Debit Card,Male,1.0,2,Fashion,2,Married,5,1,18.0,2.0,2.0,5.0,196
58199,0,8.0,Mobile Phone,1,32.0,Debit Card,Male,5.0,3,Laptop & Accessory,3,Married,9,0,12.0,0.0,3.0,2.0,153
58200,0,5.0,Computer,1,5.0,UPI,Female,5.0,2,Laptop & Accessory,4,Married,5,1,14.0,4.0,4.0,5.0,179
58201,0,9.0,Computer,1,21.0,CC,Male,4.0,3,Mobile,3,Single,3,0,16.0,0.0,0.0,3.0,122
58202,0,16.0,Mobile Phone,3,8.0,Debit Card,Male,5.0,4,Grocery,4,Single,5,0,22.0,3.0,3.0,6.0,283
58203,0,28.0,Mobile Phone,1,10.0,Cash on Delivery,Female,4.0,3,Others,5,Married,5,0,16.0,4.0,4.0,2.0,301
58204,0,19.0,Mobile Phone,1,14.0,Debit Card,Female,5.0,5,Laptop & Accessory,5,Married,12,1,24.0,4.0,4.0,8.0,171
58205,0,4.0,Mobile Phone,3,15.0,E wallet,Male,0.0,3,Laptop & Accessory,3,Single,2,0,14.0,2.0,3.0,11.0,157
58206,0,2.0,Computer,1,15.0,CC,Female,3.0,3,Mobile,2,Single,1,0,14.0,6.0,7.0,8.0,127
58207,0,29.0,Mobile Phone,3,6.0,Debit Card,Female,0.0,4,Fashion,3,Divorced,7,0,13.0,5.0,6.0,0.0,206
58208,1,0.0,Mobile Phone,1,9.0,Credit Card,Male,4.0,4,Mobile Phone,3,Single,10,0,19.0,2.0,5.0,4.0,171
58209,1,1.0,Phone,3,5.0,COD,Female,4.0,3,Mobile,4,Single,0,1,18.0,0.0,2.0,2.0,131
58210,0,2.0,Phone,1,14.0,Credit Card,Female,5.0,4,Mobile Phone,4,Single,1,0,19.0,0.0,4.0,6.0,146
58211,0,13.0,Computer,1,18.0,CC,Male,5.0,3,Mobile,3,Divorced,0,0,17.0,0.0,3.0,1.0,125
58212,0,2.0,Computer,1,13.0,Debit Card,Male,2.0,5,Mobile Phone,3,Divorced,2,0,17.0,2.0,0.0,4.0,146
58213,0,0.0,Mobile Phone,1,25.0,COD,Male,3.0,4,Mobile Phone,4,Married,2,1,16.0,0.0,1.0,2.0,155
58214,0,8.0,Mobile Phone,1,21.0,Debit Card,Male,2.0,3,Mobile Phone,1,Single,0,0,16.0,3.0,1.0,1.0,114
58215,1,0.0,Mobile Phone,3,21.0,E wallet,Male,1.0,4,Laptop & Accessory,5,Married,6,1,13.0,3.0,0.0,3.0,163
58216,0,1.0,Mobile Phone,3,9.0,Credit Card,Female,2.0,4,Mobile Phone,3,Single,3,0,21.0,1.0,4.0,1.0,154
58217,0,9.0,Computer,1,7.0,Credit Card,Male,6.0,5,Laptop & Accessory,5,Single,2,0,23.0,4.0,6.0,8.0,177
58218,0,11.0,Mobile Phone,3,8.0,Debit Card,Male,4.0,2,Fashion,3,Single,0,0,21.0,1.0,1.0,8.0,205
58219,0,16.0,Phone,1,16.0,Debit Card,Male,2.0,4,Mobile Phone,5,Married,5,0,23.0,3.0,4.0,6.0,147
58220,0,10.0,Computer,1,33.0,Credit Card,Female,4.0,4,Laptop & Accessory,3,Married,3,1,15.0,6.0,12.0,8.0,171
58221,0,17.0,Phone,1,14.0,Debit Card,Male,4.0,3,Mobile,2,Divorced,2,0,22.0,0.0,0.0,1.0,129
58222,0,13.0,Computer,1,31.0,Debit Card,Female,4.0,4,Laptop & Accessory,2,Married,7,1,15.0,0.0,5.0,5.0,178
58223,0,16.0,Phone,1,37.0,CC,Male,3.0,3,Mobile,1,Single,7,0,12.0,3.0,0.0,3.0,134
58224,0,8.0,Mobile Phone,3,14.0,Debit Card,Female,5.0,4,Laptop & Accessory,1,Married,4,1,14.0,1.0,1.0,9.0,176
58225,0,12.0,Computer,3,29.0,Debit Card,Female,4.0,6,Laptop & Accessory,3,Married,10,0,21.0,0.0,1.0,4.0,182
58226,0,2.0,Phone,1,23.0,Debit Card,Male,2.0,4,Mobile Phone,1,Single,3,0,14.0,1.0,2.0,2.0,138
58227,0,3.0,Mobile Phone,1,9.0,COD,Male,1.0,4,Mobile Phone,1,Married,8,0,10.0,0.0,1.0,1.0,155
58228,1,11.0,Mobile Phone,1,10.0,Debit Card,Male,4.0,1,Mobile Phone,5,Divorced,3,1,21.0,2.0,0.0,0.0,116
58229,1,0.0,Computer,3,8.0,Debit Card,Female,5.0,4,Mobile,1,Single,9,0,13.0,1.0,3.0,0.0,127
58230,0,3.0,Phone,2,7.0,Debit Card,Male,5.0,4,Mobile Phone,3,Married,3,0,22.0,3.0,1.0,5.0,147
58231,0,10.0,Mobile Phone,1,16.0,Credit Card,Female,1.0,3,Laptop & Accessory,3,Single,3,1,14.0,0.0,1.0,3.0,162
58232,0,29.0,Mobile Phone,1,7.0,Debit Card,Female,2.0,3,Grocery,1,Single,5,1,11.0,1.0,0.0,3.0,267
58233,0,18.0,Mobile Phone,1,15.0,UPI,Male,0.0,3,Laptop & Accessory,1,Married,2,1,13.0,0.0,1.0,2.0,165
58234,0,4.0,Computer,1,11.0,Debit Card,Male,2.0,3,Laptop & Accessory,3,Married,0,0,21.0,0.0,1.0,8.0,162
58235,0,24.0,Phone,1,8.0,COD,Female,2.0,3,Mobile Phone,5,Divorced,3,0,14.0,3.0,0.0,3.0,136
58236,0,3.0,Computer,1,11.0,Debit Card,Male,5.0,4,Mobile,3,Married,2,1,16.0,1.0,2.0,4.0,129
58237,0,30.0,Computer,1,6.0,Debit Card,Male,1.0,5,Laptop & Accessory,3,Married,2,1,15.0,0.0,2.0,4.0,158
58238,0,24.0,Mobile Phone,1,28.0,Debit Card,Male,1.0,3,Grocery,3,Married,3,1,18.0,3.0,4.0,5.0,242
58239,1,12.0,Mobile Phone,3,29.0,E wallet,Male,2.0,3,Mobile Phone,3,Single,1,1,20.0,2.0,1.0,0.0,116
58240,0,7.0,Phone,1,14.0,CC,Male,4.0,3,Mobile,1,Single,3,0,14.0,1.0,2.0,0.0,131
58241,0,10.0,Mobile Phone,1,13.0,Debit Card,Male,5.0,4,Mobile Phone,3,Married,7,1,18.0,4.0,4.0,6.0,154
58242,0,10.0,Phone,1,29.0,Debit Card,Male,0.0,3,Laptop & Accessory,1,Single,9,0,13.0,1.0,2.0,5.0,141
58243,0,0.0,Mobile Phone,1,11.0,Cash on Delivery,Male,2.0,5,Fashion,2,Married,5,1,16.0,0.0,3.0,9.0,254
58244,0,1.0,Computer,3,13.0,Debit Card,Male,1.0,4,Laptop & Accessory,5,Single,3,0,16.0,1.0,4.0,6.0,172
58245,0,10.0,Mobile Phone,3,8.0,E wallet,Male,1.0,3,Laptop & Accessory,3,Divorced,7,1,10.0,2.0,0.0,0.0,195
58246,0,17.0,Mobile Phone,1,35.0,Cash on Delivery,Male,3.0,4,Fashion,1,Divorced,8,1,21.0,3.0,0.0,6.0,221
58247,0,13.0,Computer,1,15.0,COD,Female,2.0,3,Laptop & Accessory,3,Married,2,0,13.0,3.0,7.0,3.0,161
58248,0,21.0,Phone,1,4.0,COD,Female,2.0,3,Mobile Phone,5,Divorced,5,0,16.0,0.0,1.0,1.0,138
58249,1,0.0,Mobile Phone,3,13.0,COD,Male,2.0,4,Laptop & Accessory,5,Single,6,0,17.0,2.0,3.0,1.0,151
58250,1,0.0,Mobile Phone,1,10.0,Credit Card,Male,4.0,4,Mobile Phone,1,Married,13,1,13.0,5.0,2.0,4.0,175
58251,0,8.0,Mobile Phone,1,11.0,Debit Card,Male,6.0,2,Laptop & Accessory,5,Married,8,0,19.0,1.0,4.0,6.0,192
58252,0,25.0,Mobile Phone,2,26.0,Credit Card,Male,0.0,3,Fashion,4,Married,2,0,14.0,1.0,5.0,0.0,205
58253,0,1.0,Mobile Phone,1,10.0,Credit Card,Female,3.0,4,Fashion,4,Married,1,0,20.0,0.0,4.0,8.0,204
58254,0,7.0,Computer,3,30.0,Credit Card,Female,1.0,4,Laptop & Accessory,3,Divorced,3,0,11.0,0.0,0.0,2.0,169
58255,0,10.0,Mobile Phone,1,18.0,Credit Card,Male,3.0,3,Laptop & Accessory,4,Married,5,0,21.0,0.0,0.0,0.0,153
58256,0,12.0,Mobile Phone,1,10.0,Credit Card,Female,2.0,5,Laptop & Accessory,3,Divorced,10,0,21.0,2.0,0.0,2.0,160
58257,0,12.0,Computer,1,11.0,Credit Card,Female,3.0,5,Laptop & Accessory,1,Married,8,1,13.0,0.0,2.0,10.0,151
58258,0,18.0,Mobile Phone,1,10.0,Credit Card,Male,1.0,4,Others,1,Married,7,1,16.0,1.0,5.0,4.0,320
58259,0,4.0,Computer,3,14.0,Credit Card,Male,1.0,3,Laptop & Accessory,5,Divorced,0,0,16.0,0.0,2.0,1.0,143
58260,0,7.0,Mobile Phone,3,7.0,E wallet,Male,2.0,4,Laptop & Accessory,3,Divorced,9,0,13.0,4.0,5.0,11.0,173
58261,0,15.0,Mobile Phone,1,21.0,Credit Card,Male,1.0,4,Others,3,Single,2,0,17.0,2.0,6.0,8.0,298
58262,0,1.0,Computer,1,6.0,Debit Card,Female,5.0,4,Mobile Phone,1,Single,2,0,16.0,2.0,0.0,0.0,142
58263,0,18.0,Mobile Phone,1,10.0,Debit Card,Male,3.0,2,Laptop & Accessory,5,Married,6,0,15.0,2.0,3.0,2.0,175
58264,0,13.0,Phone,1,11.0,CC,Female,0.0,3,Mobile,3,Married,9,0,21.0,2.0,3.0,0.0,133
58265,0,2.0,Mobile Phone,1,14.0,Debit Card,Female,3.0,4,Mobile Phone,2,Single,1,0,24.0,3.0,4.0,1.0,158
58266,0,17.0,Computer,1,29.0,Credit Card,Female,2.0,3,Others,4,Single,2,0,22.0,4.0,1.0,1.0,282
58267,0,15.0,Phone,1,19.0,Debit Card,Female,0.0,3,Laptop & Accessory,5,Married,2,0,10.0,1.0,8.0,7.0,146
58268,0,7.0,Mobile Phone,1,21.0,Debit Card,Male,4.0,3,Fashion,3,Divorced,4,1,10.0,0.0,2.0,2.0,178
58269,0,27.0,Computer,1,5.0,Credit Card,Female,3.0,4,Grocery,3,Married,6,1,20.0,0.0,0.0,3.0,231
58270,0,9.0,Computer,3,12.0,E wallet,Female,5.0,4,Laptop & Accessory,3,Divorced,10,0,14.0,4.0,0.0,3.0,188
58271,1,0.0,Computer,3,28.0,Debit Card,Male,2.0,5,Mobile Phone,1,Single,0,1,13.0,3.0,0.0,0.0,113
58272,1,1.0,Mobile Phone,3,14.0,Credit Card,Male,2.0,4,Fashion,5,Married,10,0,17.0,6.0,8.0,0.0,205
58273,0,16.0,Mobile Phone,1,10.0,Credit Card,Male,1.0,4,Grocery,5,Divorced,3,0,17.0,4.0,15.0,10.0,304
58274,0,9.0,Computer,2,16.0,UPI,Male,3.0,3,Mobile,4,Married,5,0,14.0,4.0,4.0,8.0,126
58275,0,17.0,Computer,1,16.0,Debit Card,Male,3.0,4,Mobile Phone,3,Single,5,0,14.0,0.0,0.0,4.0,148
58276,0,6.0,Mobile Phone,3,18.0,E wallet,Female,3.0,4,Fashion,1,Married,5,1,17.0,0.0,1.0,0.0,191
58277,0,3.0,Computer,3,8.0,Debit Card,Female,3.0,4,Fashion,3,Married,2,1,22.0,9.0,9.0,5.0,226
58278,0,16.0,Computer,1,15.0,UPI,Male,2.0,4,Laptop & Accessory,3,Married,3,0,13.0,3.0,4.0,7.0,166
58279,1,3.0,Phone,1,9.0,Debit Card,Male,5.0,4,Mobile Phone,4,Single,4,0,11.0,1.0,1.0,0.0,141
58280,1,0.0,Phone,3,17.0,E wallet,Female,1.0,5,Mobile,4,Single,0,0,13.0,0.0,4.0,1.0,130
58281,0,9.0,Computer,1,10.0,Debit Card,Male,1.0,3,Laptop & Accessory,3,Single,4,0,11.0,1.0,3.0,4.0,139
58282,0,9.0,Mobile Phone,3,15.0,Debit Card,Female,4.0,3,Laptop & Accessory,3,Married,0,0,22.0,0.0,0.0,2.0,158
58283,0,12.0,Mobile Phone,1,5.0,Debit Card,Male,4.0,4,Laptop & Accessory,3,Married,0,0,20.0,2.0,1.0,7.0,160
58284,0,6.0,Mobile Phone,1,31.0,Debit Card,Male,2.0,5,Laptop & Accessory,4,Single,4,0,16.0,2.0,0.0,2.0,166
58285,0,2.0,Computer,1,10.0,COD,Female,4.0,3,Mobile Phone,1,Single,2,1,15.0,2.0,0.0,4.0,136
58286,0,16.0,Computer,1,15.0,Debit Card,Male,4.0,3,Others,1,Married,0,0,14.0,0.0,16.0,7.0,286
58287,0,24.0,Computer,1,24.0,Credit Card,Male,2.0,3,Grocery,3,Married,2,1,14.0,2.0,13.0,4.0,214
58288,0,5.0,Phone,1,18.0,CC,Female,5.0,3,Mobile,4,Divorced,2,0,13.0,0.0,1.0,7.0,125
58289,0,7.0,Phone,1,31.0,UPI,Male,4.0,4,Laptop & Accessory,1,Single,7,0,14.0,0.0,1.0,2.0,135
58290,0,7.0,Phone,3,7.0,Credit Card,Male,2.0,5,Mobile Phone,4,Married,4,0,14.0,1.0,2.0,5.0,150
58291,0,9.0,Mobile Phone,3,7.0,E wallet,Male,2.0,2,Laptop & Accessory,1,Married,3,0,10.0,0.0,3.0,5.0,224
58292,0,9.0,Phone,1,26.0,CC,Male,1.0,3,Mobile,3,Married,7,0,18.0,1.0,3.0,1.0,121
58293,0,28.0,Mobile Phone,1,8.0,Debit Card,Male,4.0,4,Fashion,4,Single,8,0,19.0,5.0,4.0,7.0,230
58294,0,9.0,Computer,2,14.0,UPI,Male,1.0,3,Laptop & Accessory,3,Married,6,0,13.0,0.0,1.0,1.0,162
58295,0,9.0,Phone,1,15.0,UPI,Male,4.0,3,Mobile Phone,1,Married,4,0,20.0,0.0,1.0,3.0,141
58296,0,23.0,Mobile Phone,1,14.0,Debit Card,Male,3.0,4,Others,3,Single,10,0,14.0,9.0,15.0,18.0,319
58297,1,9.0,Mobile Phone,1,6.0,Debit Card,Male,3.0,3,Mobile Phone,4,Single,2,0,14.0,2.0,1.0,0.0,114
58298,0,0.0,Mobile Phone,3,30.0,E wallet,Male,3.0,2,Mobile Phone,1,Single,2,0,16.0,5.0,4.0,5.0,150
58299,1,16.0,Mobile Phone,3,19.0,E wallet,Male,4.0,1,Grocery,3,Single,6,1,17.0,3.0,4.0,7.0,235
58300,0,4.0,Mobile Phone,1,16.0,Debit Card,Female,4.0,4,Laptop & Accessory,2,Divorced,3,1,12.0,1.0,3.0,7.0,189
58301,0,17.0,Computer,3,33.0,Debit Card,Male,2.0,4,Laptop & Accessory,4,Single,7,0,15.0,2.0,4.0,3.0,179
58302,0,15.0,Mobile Phone,3,14.0,E wallet,Male,0.0,3,Fashion,3,Single,1,0,13.0,2.0,9.0,7.0,193
58303,0,5.0,Mobile Phone,1,8.0,Credit Card,Female,3.0,5,Laptop & Accessory,2,Single,8,1,25.0,4.0,2.0,0.0,192
58304,0,10.0,Mobile Phone,3,6.0,Credit Card,Female,3.0,4,Laptop & Accessory,3,Single,5,0,15.0,2.0,3.0,6.0,176
58305,0,4.0,Mobile Phone,1,31.0,Credit Card,Female,2.0,5,Laptop & Accessory,5,Single,4,0,19.0,0.0,4.0,11.0,192
58306,1,11.0,Computer,1,38.0,Debit Card,Male,3.0,4,Fashion,4,Married,2,1,11.0,7.0,5.0,10.0,242
58307,0,6.0,Mobile Phone,1,13.0,Debit Card,Female,6.0,4,Grocery,4,Single,7,0,11.0,2.0,4.0,0.0,290
58308,0,13.0,Mobile Phone,1,9.0,Credit Card,Male,1.0,4,Others,3,Married,1,0,17.0,1.0,6.0,8.0,318
58309,0,19.0,Mobile Phone,2,11.0,Debit Card,Male,2.0,4,Mobile Phone,1,Single,1,0,13.0,1.0,4.0,10.0,161
58310,0,22.0,Computer,3,7.0,Credit Card,Male,2.0,4,Laptop & Accessory,4,Married,5,0,16.0,1.0,3.0,7.0,155
58311,0,0.0,Phone,1,12.0,CC,Female,4.0,3,Mobile,4,Single,3,0,13.0,0.0,0.0,0.0,133
58312,1,7.0,Computer,1,31.0,Debit Card,Male,1.0,3,Mobile,3,Married,2,1,23.0,2.0,0.0,0.0,130
58313,0,16.0,Computer,1,27.0,Debit Card,Male,4.0,3,Laptop & Accessory,5,Divorced,2,1,13.0,0.0,1.0,7.0,135
58314,0,9.0,Computer,3,13.0,Debit Card,Male,4.0,5,Fashion,5,Single,3,0,17.0,3.0,0.0,8.0,203
58315,0,9.0,Computer,1,30.0,Credit Card,Male,4.0,2,Laptop & Accessory,1,Married,6,0,20.0,1.0,4.0,5.0,153
58316,0,2.0,Phone,1,14.0,Credit Card,Male,4.0,4,Mobile Phone,2,Divorced,3,0,26.0,3.0,0.0,7.0,145
58317,0,5.0,Computer,3,23.0,Debit Card,Female,4.0,4,Laptop & Accessory,1,Married,1,1,27.0,0.0,0.0,3.0,178
58318,1,22.0,Mobile Phone,1,8.0,COD,Male,3.0,4,Mobile Phone,3,Single,5,0,25.0,2.0,4.0,1.0,148
58319,0,12.0,Mobile Phone,1,22.0,Debit Card,Male,2.0,5,Fashion,1,Married,4,1,15.0,3.0,4.0,9.0,241
58320,0,3.0,Phone,1,16.0,UPI,Female,1.0,3,Laptop & Accessory,3,Single,6,0,14.0,2.0,1.0,5.0,139
58321,1,2.0,Mobile Phone,3,23.0,E wallet,Male,3.0,3,Fashion,3,Married,2,0,15.0,0.0,2.0,0.0,183
58322,0,3.0,Phone,2,16.0,Credit Card,Female,5.0,2,Mobile Phone,4,Single,10,0,17.0,0.0,0.0,1.0,148
58323,1,2.0,Phone,1,7.0,Debit Card,Female,4.0,3,Laptop & Accessory,3,Divorced,2,1,21.0,2.0,1.0,4.0,143
58324,1,2.0,Phone,1,14.0,Credit Card,Female,2.0,4,Mobile Phone,5,Married,4,1,17.0,0.0,1.0,1.0,147
58325,0,4.0,Phone,1,7.0,COD,Male,2.0,4,Mobile Phone,5,Single,3,0,14.0,3.0,4.0,4.0,144
58326,0,27.0,Computer,1,17.0,Credit Card,Female,1.0,4,Grocery,1,Married,4,0,21.0,3.0,0.0,12.0,286
58327,0,3.0,Computer,1,17.0,Credit Card,Male,4.0,4,Laptop & Accessory,5,Divorced,1,1,16.0,1.0,2.0,5.0,173
58328,0,11.0,Computer,1,33.0,Debit Card,Male,3.0,3,Fashion,3,Divorced,5,0,22.0,0.0,0.0,5.0,211
58329,0,23.0,Mobile Phone,1,29.0,Debit Card,Male,4.0,3,Grocery,3,Married,2,1,17.0,3.0,1.0,6.0,239
58330,0,28.0,Phone,1,17.0,Debit Card,Male,4.0,3,Laptop & Accessory,2,Single,5,0,19.0,0.0,0.0,2.0,123
58331,0,4.0,Phone,3,12.0,Debit Card,Male,3.0,5,Mobile Phone,3,Married,3,0,18.0,3.0,8.0,3.0,148
58332,0,0.0,Mobile Phone,3,16.0,Credit Card,Male,3.0,4,Laptop & Accessory,1,Single,4,0,13.0,1.0,2.0,1.0,170
